,id,title,canonical title,imdbIndex,kind,year,rating,mpaa,votes,runtimes,color info,genres,languages,plot,countries,director,writer,cast,certificates,Action,Adventure,Adult,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Talk-Show,News,Game-Show,Reality-TV,History,Sport
114,tt2308585,Miro,Miro,null,movie,1968,null,null,null,[u'90'],null,[u'Drama'],[u'Korean'],null,[u'South Korea'],['Jin-woo Jeong'],['Eun-seong Lee'],"['Hie Mun', 'Sun-jae Lee', 'Jin Nam', 'Hie-jun Kim']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,tt2313267,The Beginning,"Beginning, The",null,movie,2001,null,null,null,null,[u'Color'],null,[u'Portuguese'],null,[u'Brazil'],['Alexandre Basso'],null,"['Cristiano Trein', 'Carlos Carrion', 'Seu Camilo']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
116,tt2318631,Ritam duvanskih polja,Ritam duvanskih polja,null,movie,1972,null,null,null,[u'18'],[u'Color'],"[u'Documentary', u'Short']",[u'Serbo-Croatian'],null,[u'Yugoslavia'],['Zvonimir Misic'],['Zvonimir Misic'],null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,tt2387006,The 6th Annual Young Comedians,"6th Annual Young Comedians, The",null,tv movie,1981,7.1,null,25,[u'88'],[u'Color'],[u'Comedy'],[u'English'],null,[u'USA'],['Marty Callner'],null,"['Tom Smothers', 'Dick Smothers', 'Jerry Seinfeld', 'Maureen Murphy', 'Harry Anderson', 'Rick Overton', 'Richard Lewis', 'Howie Mandel', 'Monty Jordan', 'Joe Grifasi']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,tt2523096,How Green Was My Grass,How Green Was My Grass,null,episode,1968,7.2,null,130,"[u'USA:30', u'Argentina:30']",[u'Color'],"[u'Comedy', u'Family', u'Fantasy', u'Romance']",[u'English'],"[u""When artificial grass is mistakenly installed on the Stevens' lawn, Darrin thinks that it is Samantha's doing and tells her to get rid of it. After the real owner comes looking for his turf, Endora hexes their yard and Samantha can't bring the expensive turf back."", u'During breakfast, Samantha and Darrin have an argument about Samantha\'s excessive use of witchcraft. Their argument also includes the issue of their shoddy looking lawn which needs to be reseeded. But when Samantha arrives home from her day outing with Tabatha, and when Darrin arrives home from work, they find that their lawn has been replaced by artificial turf. Their argument resurfaces as Darrin believes Samantha ""zapped"" the turf in place to prove a point, while Samantha vows that she has no idea where it came from. To stop Darrin from going on about the turf, Samantha gets rid of it using witchcraft. What they are both initially unaware of is that the $2,000 worth of turf was delivered and laid in error, and was supposed to go to their neighbors down the street, the MacLanes. It isn\'t until the turf men come by looking for what they laid in error that Darrin finds out the truth. After pointing out this situation shows Darrin\'s hypocrisy about allowing her to use witchcraft when it suits his needs, Samantha is about ready to do what he wants - relay the turf - but Endora blocks her spell to do so. They have to find a way to get the turf back before the turf men come back wanting their $2,000 worth of merchandise, or before tough guy Bill MacLane comes by, he who is willing to use violence against Darrin to get what is rightfully his.']",[u'USA'],['R. Robert Rosenbaum'],"['Ed Jurist', 'Sol Saks']","['Elizabeth Montgomery', 'Dick York', 'Agnes Moorehead', 'Erin Murphy', 'Barbara Perry', 'Joseph V. Perry', 'Andy Romano', 'Robert Lussier', 'Craig Huxley', 'Kevin Tate', 'Richard X. Slattery']",null,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119,tt2886578,Versteckspiel,Versteckspiel,null,episode,2006,null,null,null,[u'44'],[u'Color'],"[u'Drama', u'Family']",[u'German'],null,null,['Andreas Drost'],null,null,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,tt3700832,Gaudy Lady,Gaudy Lady,null,episode,1950,null,null,null,null,[u'Black and White'],"[u'Drama', u'Romance']",[u'English'],null,null,null,null,"['Conrad Nagel', 'Glenda Farrell']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121,tt3822076,They Throw It at You,They Throw It at You,null,episode,1964,null,null,null,null,[u'Black and White'],[u'Drama'],[u'English'],null,null,['Alvin Rakoff'],['Allan Prior'],"['Julia Foster', 'Megs Jenkins', 'Terry Palmer', 'Pauline Munro', 'Bert Palmer', 'Lennard Pearce', 'Jack Smethurst']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,tt3831422,Episode #64,Episode #64,null,episode,2006,null,null,null,null,null,"[u'Game-Show', u'Reality-TV']",null,null,null,['Ron Deutsch'],['Susan M. Clarke'],['Ben Bailey'],null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
123,tt4072162,Un silencio de tumba,"silencio de tumba, Un",null,movie,1976,5.9,null,46,[u'83'],[u'Color::(Eastmancolor)'],"[u'Horror', u'Mystery']",[u'Spanish'],null,[u'Spain'],null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,tt4611126,Episode #1.5,Episode #1.5,null,episode,2004,null,null,null,null,null,[u'Documentary'],null,null,null,null,null,"['Mariel Hemingway', 'Rachael Ray']",null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,tt4790832,Episode #1.2,Episode #1.2,null,episode,1998,null,null,null,null,null,"[u'Family', u'Drama']",null,null,null,null,"['Michael Greaves', 'Andrea Sipos', 'Greg Stevens']",null,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,tt4994564,Episode dated 10 April 2007,Episode dated 10 April 2007,null,episode,2007,null,null,null,null,null,null,null,null,null,null,null,"['Damian Fowler', 'Manoush Zomorodi']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
127,tt5101960,Go Trabi Go,Go Trabi Go,null,movie,1991,5.9,null,986,[u'92'],[u'Color::(Eastmancolor)'],[u'Comedy'],[u'German'],"[u'Family Struutz lives in Bitterfeld (GDR). After the fall of the wall, they take the opportunity to go on holiday with their car, an old Trabant. They simply want to visit Italy. But there are some incidents during their journey.']",[u'Germany'],['Peter Timm'],"['Reinhard Klooss', 'Peter Timm']",null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,tt5207372,Caprices,Caprices,null,movie,1942,6.1,null,16,[u'80'],[u'Black and White'],[u'Comedy'],[u'French'],null,[u'France'],null,null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,tt5259498,People of the Peace,People of the Peace,null,movie,1958,null,null,null,[u'30'],null,"[u'Short', u'Documentary']",null,null,[u'Canada'],['Julian Biggs'],['Charles E. Israel'],null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130,tt5348668,Love by the Light of the Moon,Love by the Light of the Moon,null,movie,1901,5.0,null,37,[u'1'],[u'Black and White'],"[u'Comedy', u'Fantasy', u'Romance', u'Short']",[u'English'],"[u""Shows a garden wall in the background. Two lovers appear and lean over the garden gate where the moon throws a shadow upon the ground. The young man invites the young lady to a settee, when the moon's face brightens into a very pronounced grin. As the pair begin love making, the moon winks one eye and then the other, and, finally, as the lovers become more interested, the moon comes down from the sky with a grin on his face as large as an old-fashioned apple pie. When the couple discover the moon so close to them, the young lady faints in the arms of her escort. Highly amusing from start to finish.""]",[u'USA'],['Edwin S. Porter'],null,null,null,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
131,tt5537140,Ahead of the Game,Ahead of the Game,null,episode,2004,null,null,null,null,[u'Color'],[u'Drama'],[u'English'],null,[u'UK'],null,['Chris Ould'],"['Derek Thompson', 'Kelly Harrison', 'Maxwell Caulfield', 'James Redmond', 'Sarah Manners', 'Matthew Wait', 'Leanne Wilson', 'Christine Stephen-Daly', 'Christopher Colquhoun', 'Louise Brealey', 'Ian Bleasdale', 'Suzanne Packer', 'Kwame Kwei-Armah', 'Martina Laird', 'Simon MacCorkindale', 'Holly Davidson', 'Julia Watson', 'Nigel Whitmey', 'Frank Windsor', 'Liam Hess', 'Kristian Wilkin', 'John Castle', 'Diana Weston', 'Michael Moreland', 'Peter Silverleaf', 'Ben Hull', 'Don Gallagher', 'Newton Boothe', 'Claire Callaghan', 'Lisa Pavitt']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,tt5611424,Goodbye,Goodbye,null,episode,1981,null,null,null,null,[u'Color'],[u'Drama'],[u'English'],null,null,['Richard C. Bennett'],"[""Lan O'Kun""]","['Richard Benjamin', 'Ramon Bieri', 'James T. Callahan', 'Davey Davison', 'Barney Phillips', 'Jim Neely', 'Ellwood Kieser']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,tt5614994,The Return of Bentley,"Return of Bentley, The",null,episode,1983,7.0,null,15,null,[u'Color'],[u'Comedy'],[u'English'],"[u""The UN calls Bentley back from the USSR, sent for messing with an ambassador's wife. George pledges to get his old apartment back but building owner Whittendale has it slated for a real estate mogul who promises George a big money deal.""]",[u'USA'],['Oz Scott'],"['Don Nicholl', 'Michael Ross', 'Bernard West', 'Norman Lear', 'Peter Casey', 'David Lee']","['Isabel Sanford', 'Sherman Hemsley', 'Roxie Roker', 'Franklin Cover', 'Paul Benedict', 'Marla Gibbs', 'Jack Fletcher', 'John Considine', 'Aarika Wells', 'Joey Jupiter-Levin', 'Sylvia Farrel']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,tt5614996,The Strays: Part 1,"Strays: Part 1, The",null,episode,1982,8.1,null,16,null,[u'Color'],[u'Comedy'],[u'English'],"[u""One of the delivery boys at Jefferson Cleaners is robbed at gunpoint by a street gang ... made up entirely of female hoods. When George goes to confront the female gangsters, they easily subdue him and then stab him. While he is writhing in pain on the sidewalk, the girls help themselves to Louise's ring George was taking to have reset as an anniversary gift.""]",[u'USA'],['Bob Lally'],"['Don Nicholl', 'Michael Ross', 'Bernard West', 'Norman Lear', 'Michael G. Moye']","['Isabel Sanford', 'Sherman Hemsley', 'Roxie Roker', 'Franklin Cover', 'Marla Gibbs', 'Leonard Lightfoot', 'Irwin Keyes', 'Lydia Nicole', 'Will Gill Jr.', 'LaSaundra Hall']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,tt5806222,null,null,null,movie,2007,7.2,null,16,[u'Switzerland:92'],[u'Color'],[u'Thriller'],[u'French'],null,[u'Switzerland'],['Franz Josef Holzer'],['Franz Josef Holzer'],null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
136,tt6042446,I falsari,"falsari, I",null,movie,1953,null,null,null,[u'90'],[u'Black and White'],"[u'Crime', u'Drama']",[u'Italian'],null,[u'Italy'],['Franco Rossi'],"['Edoardo Anton', 'Ugo Guerra', 'Leopoldo Trieste']",null,null,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,tt6060002,The Lone Ranger,"Lone Ranger, The",null,tv series,1966,8.2,null,78,[u'USA:30::(27 episodes)'],[u'Color'],"[u'Animation', u'Family', u'Western']",[u'English'],null,[u'USA'],"['Rudy Larriva', 'Michael Mills', 'Art Babbitt', 'Cam Ford', 'Stan Green', 'John Halas', 'Tom Halley', 'Jackie Huie', 'Ray Leach', 'Bill Tytla', 'Harold Whitaker']","['Tom Dagenais', 'L.L. Goldman', 'Ken Sobol', 'George W. Trendle']","['Michael Rye', 'Shepard Menken', 'Dick Beals', 'Agnes Moorehead']",null,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138,tt6085744,Jacob smitaren,Jacob smitaren,null,movie,1983,null,null,null,[u'80'],[u'Color::(Eastmancolor)'],[u'Drama'],[u'Swedish'],null,[u'Sweden'],null,null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,tt6117454,Red Shoe Diaries 6: How I Met My Husband,Red Shoe Diaries 6: How I Met My Husband,null,video movie,1996,6.1,Rated R for strong sexuality and language,95,[u'90'],[u'Color'],[u'Drama'],[u'English'],"[u'Three separate episodes of the Red Shoe Diaries (1992) tv series - ""How I Met My Husband"", ""Naked in the Moonlight"" and ""Midnight Bells"" - edited together into movie length. The credits have also been edited together at the start and end of the video.']",[u'USA'],"['Philippe Angers', 'Bernard Auroux', 'Anne Goursaud']",['Zalman King'],"['David Duchovny', 'Luigi Amodeo', 'Neith Hunter', 'Sue Kiel', 'Raven Snow', 'John Enos III', 'Charlotte Lewis', 'Carsten Norgaard', 'Jennifer Burton', 'Alex Ardenti', 'Andrea Riave', 'Rudy de Rooy', 'California Ralph', 'Enzo', 'Luc Leestemaker']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,tt6174392,The Get Along Gang,"Get Along Gang, The",null,tv series,1984,7.4,null,139,[u'30::(13 episodes)'],[u'Color'],[u'Animation'],[u'English'],[u'A group of anthropomorphic animal children learn the value of teamwork and friendship.'],[u'USA'],['Cullen Blaine'],"['George Atkins', 'George Hampton', 'Pamela Hickey', 'John Ludin', 'Lisa Maliani', 'Michael Maliani', 'Dennys McCoy', 'Mike Moore', 'Jack Olesker', 'Larry Parr', 'Bob Rosenfarb', 'Marc Scott Zicree', 'Alan Swayze']","['Sherry Lynn', 'Bettina Bush', 'Georgi Irene', 'Robbie Lee', 'Sparky Marcus', 'Scott Menville', 'Don Messick', 'Timothy Gibbs', 'Nicky Katt', 'Frank Welker', 'Chuck McCann']",null,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,tt6191150,Gargousse,Gargousse,null,movie,1938,null,null,null,[u'108'],[u'Black and White'],[u'Comedy'],[u'French'],null,[u'France'],['Henry Wulschleger'],"['Bach', 'Jean-Pierre Feydeau', 'Henri Jeanson', 'Jean Rioux', 'Henry Wulschleger']",null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,tt6191184,El hombre que se llevaron,"hombre que se llevaron, El",null,movie,1946,null,null,null,[u'76'],[u'Black and White'],"[u'Drama', u'Thriller']",[u'Spanish'],null,[u'Chile'],null,"['Carlos Vattier', 'Carlos Vattier']",null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,tt6228134,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
144,tt6257188,Soldiers of the Future,Soldiers of the Future,null,movie,1899,null,null,null,null,[u'Black and White'],"[u'Documentary', u'Short']",null,"[u'""Full dress drill by the cadet battalion of the New York State Industrial School, Rochester, NY.""']",[u'USA'],null,null,null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,tt6299040,Momo alla conquista del tempo,Momo alla conquista del tempo,null,movie,2001,6.9,null,283,"[u'Netherlands:75', u'Spain:80']",[u'Color'],"[u'Animation', u'Family', u'Fantasy']","[u'Italian', u'German']","[u""A little girl Momo tries to save the world from the Gray Men intent on stealing people's time.""]","[u'Italy', u'Germany']",null,null,null,null,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,tt6314842,null,null,null,video movie,1991,null,null,null,[u'1'],null,[u'Short'],[u'Portuguese'],null,[u'Brazil'],['Carlos Ebert'],null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147,tt6374258,null,null,null,movie,2003,null,null,null,[u'Sweden:18'],[u'Color'],"[u'Comedy', u'Crime', u'Drama', u'Short']",[u'Swedish'],null,[u'Sweden'],['Camilla Larsson'],"['Gary Andersson', 'Joakim Eklund', 'Camilla Larsson']","['Gary Andersson', 'Anders Berg', 'Mirja Burlin', 'Joakim Eklund', 'Stefan Ljungqvist']",null,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148,tt6423062,Revelations: The End Times,Revelations: The End Times,null,video movie,1999,4.0,null,6,[u'USA:59'],"[u'Black and White', u'Color']",[u'Documentary'],[u'English'],null,[u'USA'],null,null,"['Virgil Armstrong', 'John Dillinger', 'Stanton Friedman', 'Ed Herlihy', 'Gary Hidel', 'Jean Michael', 'Richard Ramirez', 'Wendelle Stevens', 'Wayne Williams']",null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,tt6469942,Midnight Clear,Midnight Clear,II,movie,2005,7.3,null,90,[u'USA:18'],[u'Color'],"[u'Short', u'Drama']",[u'English'],"[u""A middle-aged loser and a lonely old woman separately contemplate suicide on Christmas Eve. After several strangers inadvertently interrupt their attempts, they cross paths in a surprising and dramatic way and change each other's lives forever.""]",[u'USA'],['Dallas Jenkins'],"['Dallas Jenkins', 'Michael Patwin']","['Stephen Baldwin', 'K Callan', 'Kirk B.R. Woller', 'Mary Thornton', 'Mitchell Jarvis', 'Tanner Maguire']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,tt6493238,Droit au coeur,Droit au coeur,null,movie,2005,7.3,null,7,"[u'France:19', u'France:20']",[u'Color'],"[u'Short', u'Drama', u'Romance']",[u'French'],[u'A Love Angel falls in love with a mortal.'],[u'France'],['Arnaud Paris'],"['Nolwenn Lemesle', 'Arnaud Paris']",null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
151,tt6496118,A Rose Among the Briars,"Rose Among the Briars, A",null,movie,1915,null,null,null,null,[u'Black and White::(hand-colored) (as Path\xe9color)'],"[u'Short', u'Drama']",[u'English'],null,[u'USA'],null,null,"['Jackie Saunders', 'Frank Mayo', 'Richard Johnson', 'Frank Erlanger', 'Henry Stanley', 'Marguerite Nichols']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152,tt6551706,null,null,null,episode,2003,8.2,null,5,null,null,"[u'Comedy', u'Drama', u'Family', u'Romance']",null,null,null,null,null,null,null,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,tt6567380,The Killing Ground,"Killing Ground, The",null,episode,1971,null,null,null,null,null,[u'Drama'],null,null,null,['Eric Taylor'],['Tony Morphett'],"['Nick Tate', 'Kevin Miles', 'Anne Haddy', 'Serge Lazareff', 'Ben Gabriel', 'Ron Graham', 'Lyn James', 'Owen Weingott', 'Pat Bishop', 'Tony Ward', 'Kerry McGuire', 'Rick Scully']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,tt 031554,Lapatossu ja Vinski olympia-kuumeessa,Lapatossu ja Vinski olympia-kuumeessa,null,movie,1939,4.0,null,35,[u'Finland:55'],[u'Black and White'],[u'Comedy'],[u'Finnish'],null,[u'Finland'],null,['Ensio Rislakki'],null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,tt0019897,The Bee & the Fox,"Bee & the Fox, The",null,movie,1929,5.5,null,6,[u'USA:8'],[u'Black and White'],"[u'Short', u'Comedy', u'Music']",[u'English'],null,[u'USA'],['Murray Roth'],null,"['Harry Fox', 'Beatrice Curtis']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,tt0020281,Poor Aubrey,Poor Aubrey,null,movie,1930,5.9,null,13,[u'15'],[u'Black and White'],"[u'Comedy', u'Short']",[u'English'],[u'A poor clerk pretends that he has lots of money.'],[u'USA'],['Bryan Foy'],['George Kelly'],"['Franklin Pangborn', 'Helen Ferguson', 'Clara Blandick', 'Ruth Lyons']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
